Order ID,Order Date,Customer ID,Customer Name,Customer Segment,Product ID,Product,Category,Region,City,Quantity,Unit Price,Gross Sales,Discount,Discount Amount,Sales,Unit Cost,Cost,Profit,Payment Method,Order Status,Source Channel
ORD-107205,09/09/2024,CUST-00359,Kabir Saxena,Consumer,SKU-025,Stapler,Office Supplies,South,Chennai,1,13.28,13.28,0.0%,0.00,13.28,6.00,5.82,7.46,Credit Card,Shipped,Mobile App
ORD-107206,14/11/2024,CUST-01829,Vivaan Das,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,North,Jaipur,5,23.87,119.35,10.0%,11.94,107.41,11.00,55.23,52.18,Upi,Processing,Marketplace
ORD-107207,18/03/2024,CUST-00404,Arjun Mishra,Home Office,SKU-024,Printer Paper Box,Office Supplies,North,Jaipur,5,27.52,137.60,10.0%,13.76,123.84,15.00,74.30,49.54,Upi,Delivered,Mobile App
ORD-107208,16/05/2023,CUST-00775,Vivaan Saxena,Consumer,SKU-019,Makeup Brush Set,Beauty,East,Kolkata,5,32.64,163.20,20.0%,32.64,130.56,17.00,86.95,43.61,Upi,Shipped,Website
ORD-107209,12/12/2024,CUST-00687,Kavya Iyer,Consumer,SKU-021,Notebook Set,Office Supplies,South,Bengaluru,2,14.04,28.08,0.0%,0.00,28.08,5.00,10.04,18.04,Wallet,Delivered,Mobile App
ORD-107210,26/07/2025,CUST-01884,Ananya Mehta,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Hyderabad,5,10.96,54.80,0.0%,0.00,54.80,4.00,20.78,0.00,Cash On Delivery,Cancelled,Mobile App
ORD-107211,11/04/2025,CUST-00152,Neha Patel,Consumer,SKU-011,Cotton T-Shirt,Fashion,West,Mumbai,2,18.80,37.60,20.0%,7.52,30.08,7.00,13.75,16.33,Credit Card,Returned,Mobile App
ORD-107212,20/03/2025,CUST-01578,Priya Sharma,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,West,Pune,4,57.44,229.76,10.0%,22.98,206.78,31.00,121.42,85.36,Upi,Delivered,Website
ORD-107213,23/03/2023,CUST-00131,Vivaan Reddy,Consumer,SKU-018,Sunscreen SPF 50,Beauty,West,Mumbai,1,19.91,19.91,5.0%,1.00,18.91,10.00,10.21,8.70,Upi,Processing,Website
ORD-107214,31/01/2025,CUST-02128,Diya Nair,Corporate,SKU-025,Stapler,Office Supplies,West,Ahmedabad,2,12.56,25.12,10.0%,2.51,22.61,6.00,11.74,10.87,Credit Card,Delivered,Marketplace
ORD-107215,01/04/2023,CUST-02389,Ishaan Khan,Consumer,SKU-007,Desk Lamp,Home & Kitchen,West,Ahmedabad,4,41.43,165.72,0.0%,0.00,165.72,23.00,94.87,70.85,Debit Card,Delivered,Website
ORD-107216,02/04/2023,CUST-02223,Diya Mehta,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Ahmedabad,3,46.32,138.96,10.0%,13.90,125.06,22.00,67.98,57.08,Net Banking,Processing,
ORD-107217,19/12/2023,CUST-02328,Kabir Sharma,Home Office,SKU-017,Hair Dryer,Beauty,North,Jaipur,4,65.35,261.40,5.0%,13.07,248.33,35.00,143.75,0.00,Wallet,Cancelled,Marketplace
ORD-107218,27/08/2025,CUST-01108,Saanvi Nair,Consumer,SKU-004,Mechanical Keyboard,Electronics,East,Kolkata,6,83.07,498.42,5.0%,24.92,473.50,51.00,309.92,163.58,Cash On Delivery,Returned,Website
ORD-107219,26/02/2025,CUST-00177,Riya Rao,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,South,Hyderabad,1,56.63,56.63,10.0%,5.66,50.97,31.00,30.01,0.00,Credit Card,Cancelled,Mobile App
ORD-107220,09/08/2025,CUST-01418,Diya Saxena,Corporate,SKU-015,Wrist Watch,Fashion,South,Hyderabad,3,98.15,294.45,20.0%,58.89,235.56,54.00,155.96,79.60,Cash On Delivery,Returned,Website
ORD-107221,17/02/2024,CUST-02265,Diya Nair,Consumer,SKU-003,USB-C Hub,Electronics,South,Bengaluru,8,39.56,316.48,20.0%,63.30,253.18,21.00,171.93,81.25,Wallet,Delivered,Website
ORD-107222,23/02/2025,CUST-00672,Aarav Jain,Consumer,SKU-011,Cotton T-Shirt,Fashion,East,Kolkata,5,18.00,90.00,5.0%,4.50,85.50,7.00,33.92,51.58,Net Banking,Delivered,Mobile App
ORD-107223,01/08/2023,CUST-01110,Arjun Saxena,Consumer,SKU-023,Ergonomic Chair,Office Supplies,South,Bengaluru,3,174.14,522.42,10.0%,52.24,470.18,105.00,306.82,163.36,Credit Card,Delivered,Website
ORD-107224,03/07/2023,CUST-01034,Aditya Verma,Home Office,SKU-010,Bed Sheet Set,Home & Kitchen,South,Bengaluru,2,58.90,117.80,0.0%,0.00,117.80,31.00,61.67,56.13,Upi,Delivered,Marketplace
ORD-107225,11/05/2023,CUST-01197,Aadhya Nair,Consumer,SKU-003,USB-C Hub,Electronics,West,Mumbai,5,41.33,206.65,10.0%,20.67,185.98,21.00,104.47,81.51,Cash On Delivery,Delivered,Mobile App
ORD-107226,13/03/2025,CUST-02145,Neha Patel,Consumer,SKU-004,Mechanical Keyboard,Electronics,North,Delhi,5,87.18,435.90,0.0%,0.00,435.90,51.00,259.93,175.97,Net Banking,Shipped,Website
ORD-107227,01/05/2023,CUST-00623,Priya Sharma,Corporate,SKU-003,USB-C Hub,Electronics,North,Jaipur,1,37.58,37.58,10.0%,3.76,33.82,21.00,21.20,0.00,Credit Card,Cancelled,Marketplace
ORD-107228,09/05/2025,CUST-00268,Vivaan Mehta,Home Office,SKU-019,Makeup Brush Set,Beauty,East,Bhubaneswar,5,35.47,177.35,0.0%,0.00,177.35,17.00,86.37,90.98,Wallet,Returned,Mobile App
ORD-107229,29/11/2024,CUST-02299,Ananya Kapoor,Consumer,SKU-005,Webcam,Electronics,West,Pune,2,65.33,130.66,20.0%,26.13,104.53,37.00,71.48,0.00,Cash On Delivery,Cancelled,Mobile App
ORD-107230,27/08/2023,CUST-00035,Kavya Jain,Consumer,SKU-016,Face Cleanser,Beauty,North,Delhi,2,19.04,38.08,0.0%,0.00,38.08,8.00,16.14,21.94,Credit Card,Processing,Mobile App
ORD-107231,12/12/2024,CUST-01728,Meera Mehta,Corporate,SKU-014,Canvas Backpack,Fashion,East,Kolkata,1,53.90,53.90,0.0%,0.00,53.90,27.00,27.28,26.62,Upi,Delivered,Mobile App
ORD-107232,28/09/2023,CUST-01470,Diya Rao,Consumer,SKU-018,Sunscreen SPF 50,Beauty,West,Pune,2,20.73,41.46,0.0%,0.00,41.46,10.00,19.96,21.50,Net Banking,Shipped,Website
ORD-107233,28/02/2024,CUST-00102,Riya Mehta,Consumer,SKU-004,Mechanical Keyboard,Electronics,North,Delhi,4,87.51,350.04,0.0%,0.00,350.04,51.00,210.98,139.06,Cash On Delivery,Shipped,Website
ORD-107234,09/08/2023,CUST-01394,Kavya Sharma,Home Office,SKU-021,Notebook Set,Office Supplies,West,Pune,3,13.97,41.91,10.0%,4.19,37.72,5.00,14.63,23.09,Credit Card,Delivered,Mobile App
ORD-107235,19/06/2025,CUST-01106,Saanvi Singh,Consumer,SKU-013,Running Shoes,Fashion,East,Kolkata,4,79.75,319.00,0.0%,0.00,319.00,42.00,172.69,146.31,Cash On Delivery,Shipped,Marketplace
ORD-107236,26/05/2023,CUST-02192,Ananya Rao,Consumer,SKU-016,Face Cleanser,Beauty,East,Bhubaneswar,10,18.24,182.40,20.0%,36.48,145.92,8.00,80.91,65.01,Credit Card,Delivered,Website
ORD-107237,05/04/2024,CUST-01225,Aadhya Das,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,North,Delhi,1,71.84,71.84,20.0%,14.37,57.47,41.00,40.65,16.82,Net Banking,Shipped,Marketplace
ORD-107238,02/05/2023,CUST-02444,Vivaan Kapoor,Consumer,SKU-014,Canvas Backpack,Fashion,East,Bhubaneswar,5,55.05,275.25,0.0%,0.00,275.25,27.00,129.74,0.00,Debit Card,Cancelled,Mobile App
ORD-107239,24/04/2023,CUST-00806,Aarav Mishra,Consumer,SKU-021,Notebook Set,Office Supplies,North,Delhi,3,13.80,41.40,10.0%,4.14,37.26,5.00,15.52,21.74,Upi,Returned,Mobile App
ORD-107240,11/11/2023,CUST-01256,Aditya Kapoor,Consumer,SKU-023,Ergonomic Chair,Office Supplies,West,Pune,1,164.62,164.62,10.0%,16.46,148.16,105.00,104.76,0.00,Net Banking,Cancelled,Marketplace
ORD-107241,05/10/2024,CUST-02570,Saanvi Patel,Home Office,SKU-018,Sunscreen SPF 50,Beauty,South,Bengaluru,3,20.79,62.37,0.0%,0.00,62.37,10.00,29.62,32.75,Upi,Processing,Marketplace
ORD-107242,16/08/2025,CUST-02396,Aditya Verma,Consumer,SKU-016,Face Cleanser,Beauty,South,Bengaluru,4,17.98,71.92,0.0%,0.00,71.92,8.00,30.96,40.96,Debit Card,Shipped,Mobile App
ORD-107243,17/03/2023,CUST-02563,Riya Saxena,Consumer,SKU-008,Storage Basket,Home & Kitchen,East,Bhubaneswar,3,31.67,95.01,10.0%,9.50,85.51,16.00,49.64,35.87,Net Banking,Delivered,Mobile App
ORD-107244,20/11/2024,CUST-01440,Rohan Kapoor,Home Office,SKU-022,Gel Pen Pack,Office Supplies,West,Pune,2,11.32,22.64,20.0%,4.53,18.11,4.00,8.13,9.98,Net Banking,Delivered,Mobile App
ORD-107245,02/09/2023,CUST-01385,Kabir Mehta,Corporate,SKU-004,Mechanical Keyboard,Electronics,South,Chennai,4,85.79,343.16,20.0%,68.63,274.53,51.00,197.19,77.34,Cash On Delivery,Delivered,Marketplace
ORD-107246,26/01/2023,CUST-01843,Aditya Singh,Consumer,SKU-018,Sunscreen SPF 50,Beauty,Central,Bhopal,2,21.63,43.26,0.0%,0.00,43.26,10.00,19.92,23.34,Credit Card,Processing,Mobile App
ORD-107247,04/02/2023,CUST-00179,Aarav Mehta,Consumer,SKU-014,Canvas Backpack,Fashion,West,Ahmedabad,7,52.26,365.82,0.0%,0.00,365.82,27.00,183.26,182.56,Debit Card,Shipped,Website
ORD-107248,06/04/2024,CUST-01102,Arjun Sharma,Consumer,SKU-024,Printer Paper Box,Office Supplies,East,Kolkata,5,27.93,139.65,20.0%,27.93,111.72,15.00,74.46,37.26,Credit Card,Processing,Marketplace
ORD-107249,16/04/2023,CUST-01271,Kavya Khan,Consumer,SKU-015,Wrist Watch,Fashion,South,Bengaluru,1,93.46,93.46,0.0%,0.00,93.46,54.00,54.00,39.46,Wallet,Returned,Website
ORD-107250,04/03/2025,CUST-01599,Aarav Reddy,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Hyderabad,3,11.57,34.71,20.0%,6.94,27.77,4.00,11.74,16.03,Net Banking,Shipped,Mobile App
ORD-107251,02/03/2025,CUST-01673,Riya Mehta,Corporate,SKU-005,Webcam,Electronics,West,Ahmedabad,5,67.03,335.15,20.0%,67.03,268.12,37.00,179.04,0.00,Wallet,Cancelled,Website
ORD-107252,17/05/2025,CUST-00475,Rohan Verma,Consumer,SKU-007,Desk Lamp,Home & Kitchen,West,Ahmedabad,3,41.29,123.87,0.0%,0.00,123.87,23.00,68.79,55.08,Credit Card,Delivered,Mobile App
ORD-107253,09/08/2024,CUST-01204,Aarav Patel,Home Office,SKU-018,Sunscreen SPF 50,Beauty,Central,Bhopal,5,21.88,109.40,10.0%,10.94,98.46,10.00,50.20,48.26,Upi,Delivered,Mobile App
ORD-107254,28/08/2024,CUST-02266,Ishaan Kapoor,Consumer,SKU-013,Running Shoes,Fashion,West,Pune,2,75.85,151.70,10.0%,15.17,136.53,42.00,87.29,49.24,Net Banking,Delivered,Marketplace
ORD-107255,06/05/2023,CUST-00250,Aarav Rao,Consumer,SKU-003,USB-C Hub,Electronics,North,Delhi,4,39.21,156.84,10.0%,15.68,141.16,21.00,87.04,0.00,Net Banking,Cancelled,Mobile App
ORD-107256,14/02/2024,CUST-01533,Diya Saxena,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,East,Kolkata,3,24.80,74.40,10.0%,7.44,66.96,11.00,33.68,33.28,Cash On Delivery,Delivered,Marketplace
ORD-107257,03/05/2023,CUST-00709,Ananya Mehta,Consumer,SKU-014,Canvas Backpack,Fashion,North,Delhi,2,54.67,109.34,0.0%,0.00,109.34,27.00,53.77,55.57,Upi,Delivered,Website
ORD-107258,21/04/2025,CUST-02527,Kabir Singh,Corporate,SKU-008,Storage Basket,Home & Kitchen,North,Delhi,3,32.49,97.47,5.0%,4.87,92.60,16.00,48.37,44.23,Upi,Delivered,Marketplace
ORD-107259,14/09/2023,CUST-01608,Vivaan Jain,Consumer,SKU-018,Sunscreen SPF 50,Beauty,East,Bhubaneswar,4,19.74,78.96,10.0%,7.90,71.06,10.00,40.27,30.79,Cash On Delivery,Returned,Mobile App
ORD-107260,26/01/2023,CUST-01122,Kavya Jain,Consumer,SKU-017,Hair Dryer,Beauty,West,Mumbai,2,61.34,122.68,0.0%,0.00,122.68,35.00,67.30,55.38,Wallet,Delivered,Marketplace
ORD-107261,23/05/2023,CUST-00333,Rohan Iyer,Consumer,SKU-013,Running Shoes,Fashion,North,Chandigarh,4,73.52,294.08,20.0%,58.82,235.26,42.00,169.48,65.78,Upi,Delivered,Website
ORD-107262,01/10/2024,CUST-01547,Kabir Rao,Consumer,SKU-008,Storage Basket,Home & Kitchen,East,Kolkata,2,30.82,61.64,0.0%,0.00,61.64,16.00,32.64,0.00,Upi,Cancelled,Mobile App
ORD-107264,30/12/2024,CUST-00659,Ananya Sharma,Consumer,SKU-008,Storage Basket,Home & Kitchen,North,Delhi,3,31.08,93.24,5.0%,4.66,88.58,16.00,47.66,40.92,Credit Card,Shipped,Website
ORD-107265,01/06/2025,CUST-00707,Vivaan Verma,Consumer,SKU-011,Cotton T-Shirt,Fashion,East,Bhubaneswar,10,18.54,185.40,10.0%,18.54,166.86,7.00,70.22,96.64,Debit Card,Processing,Marketplace
ORD-107266,29/04/2024,CUST-00832,Ishaan Jain,Consumer,SKU-019,Makeup Brush Set,Beauty,Central,Bhopal,2,35.25,70.50,10.0%,7.05,63.45,17.00,34.55,0.00,Cash On Delivery,Cancelled,Website
ORD-107267,08/12/2023,CUST-02091,Diya Sharma,Consumer,SKU-016,Face Cleanser,Beauty,Central,Bhopal,1,17.61,17.61,0.0%,0.00,17.61,8.00,7.83,9.78,Wallet,Delivered,Mobile App
ORD-107268,23/11/2023,CUST-01439,Aarav Iyer,Consumer,SKU-003,USB-C Hub,Electronics,East,Kolkata,4,41.32,165.28,0.0%,0.00,165.28,21.00,81.54,83.74,Cash On Delivery,Delivered,Marketplace
ORD-107269,14/10/2023,CUST-01058,Ishaan Khan,Corporate,SKU-023,Ergonomic Chair,Office Supplies,South,Bengaluru,1,181.55,181.55,0.0%,0.00,181.55,105.00,104.62,76.93,Credit Card,Shipped,Mobile App
ORD-107270,09/01/2023,CUST-00648,Vivaan Das,Consumer,SKU-011,Cotton T-Shirt,Fashion,North,Chandigarh,1,18.32,18.32,5.0%,0.92,17.40,7.00,7.14,0.00,Net Banking,Cancelled,Website
ORD-107271,01/10/2023,CUST-01860,Saanvi Iyer,Consumer,SKU-004,Mechanical Keyboard,Electronics,Central,Bhopal,1,81.00,81.00,10.0%,8.10,72.90,51.00,53.01,19.89,Wallet,Delivered,Website
ORD-107272,04/03/2023,CUST-00283,Diya Reddy,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Pune,5,46.74,233.70,10.0%,23.37,210.33,22.00,109.30,101.03,Debit Card,Processing,Mobile App
ORD-107273,07/08/2024,CUST-02038,Saanvi Das,Consumer,SKU-024,Printer Paper Box,Office Supplies,South,Chennai,5,29.28,146.40,0.0%,0.00,146.40,15.00,77.78,68.62,Credit Card,Delivered,Mobile App
ORD-107274,25/06/2024,CUST-02409,Diya Jain,Home Office,SKU-019,Makeup Brush Set,Beauty,North,Jaipur,1,33.20,33.20,5.0%,1.66,31.54,17.00,17.14,14.40,Net Banking,Delivered,Website
ORD-107275,07/07/2025,CUST-00150,Arjun Patel,Home Office,SKU-001,Wireless Mouse,Electronics,South,Hyderabad,1,23.18,23.18,0.0%,0.00,23.18,12.00,11.83,11.35,Upi,Delivered,Mobile App
ORD-107276,11/08/2025,CUST-00727,Saanvi Khan,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,Central,Bhopal,5,70.81,354.05,0.0%,0.00,354.05,41.00,209.18,144.87,Credit Card,Returned,Mobile App
ORD-107277,16/05/2025,CUST-01213,Kabir Das,Corporate,SKU-003,USB-C Hub,Electronics,West,Pune,3,38.26,114.78,0.0%,0.00,114.78,21.00,60.59,54.19,Net Banking,Delivered,Website
ORD-107278,15/08/2023,CUST-00508,Aarav Jain,Consumer,SKU-020,Body Lotion,Beauty,South,Chennai,1,15.61,15.61,0.0%,0.00,15.61,7.00,7.04,8.57,Net Banking,Delivered,Marketplace
ORD-107279,16/08/2025,CUST-00412,Neha Singh,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Mumbai,1,45.07,45.07,0.0%,0.00,45.07,22.00,22.77,22.30,Wallet,Delivered,Mobile App
ORD-107280,28/09/2023,CUST-00490,Meera Khan,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,North,Delhi,3,58.87,176.61,10.0%,17.66,158.95,31.00,95.42,63.53,Cash On Delivery,Processing,Marketplace
ORD-107281,01/02/2023,CUST-00652,Ishaan Patel,Consumer,SKU-003,USB-C Hub,Electronics,South,Chennai,3,39.37,118.11,10.0%,11.81,106.30,21.00,63.33,42.97,Wallet,Delivered,Mobile App
ORD-107282,17/06/2023,CUST-02574,Neha Sharma,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,South,Bengaluru,1,24.55,24.55,0.0%,0.00,24.55,11.00,10.85,13.70,Upi,Processing,Website
ORD-107283,25/05/2024,CUST-01509,Riya Gupta,Home Office,SKU-014,Canvas Backpack,Fashion,South,Chennai,4,50.90,203.60,5.0%,10.18,193.42,27.00,108.71,84.71,Cash On Delivery,Processing,Marketplace
ORD-107284,11/10/2023,CUST-02103,Arjun Mishra,Corporate,SKU-015,Wrist Watch,Fashion,West,Pune,1,96.03,96.03,0.0%,0.00,96.03,54.00,52.22,43.81,Upi,Delivered,Mobile App
ORD-107285,04/05/2023,CUST-02177,Aarav Jain,Home Office,SKU-024,Printer Paper Box,Office Supplies,East,Bhubaneswar,2,28.76,57.52,5.0%,2.88,54.64,15.00,29.40,25.24,Upi,Delivered,Website
ORD-107286,22/04/2023,CUST-01194,Aditya Jain,Corporate,SKU-006,Insulated Bottle,Home & Kitchen,Central,Bhopal,5,23.62,118.10,20.0%,23.62,94.48,11.00,53.60,40.88,,Delivered,Mobile App
ORD-107287,28/06/2025,CUST-01515,Riya Das,Consumer,SKU-025,Stapler,Office Supplies,North,Chandigarh,1,12.24,12.24,0.0%,0.00,12.24,6.00,6.20,6.04,Debit Card,Delivered,Website
ORD-107288,11/06/2023,CUST-02261,Aarav Reddy,Corporate,SKU-006,Insulated Bottle,Home & Kitchen,East,Bhubaneswar,1,25.09,25.09,0.0%,0.00,25.09,11.00,10.94,14.15,Cash On Delivery,Delivered,Marketplace
ORD-107289,17/02/2024,CUST-00336,Ishaan Mishra,Consumer,SKU-001,Wireless Mouse,Electronics,East,Kolkata,1,22.34,22.34,5.0%,1.12,21.22,12.00,11.86,9.36,Net Banking,Returned,Website
ORD-107290,19/07/2023,CUST-00775,Vivaan Saxena,Consumer,SKU-011,Cotton T-Shirt,Fashion,South,Hyderabad,1,18.75,18.75,10.0%,1.88,16.87,7.00,7.10,9.77,Debit Card,Processing,Marketplace
ORD-107291,03/08/2023,CUST-01840,Riya Nair,Consumer,SKU-020,Body Lotion,Beauty,North,Jaipur,3,16.94,50.82,5.0%,2.54,48.28,7.00,20.97,27.31,Cash On Delivery,Returned,Website
ORD-107292,31/10/2023,CUST-01343,Aditya Mehta,Consumer,SKU-011,Cotton T-Shirt,Fashion,West,Mumbai,4,18.84,75.36,0.0%,0.00,75.36,7.00,28.98,46.38,Net Banking,Delivered,Website
ORD-107293,16/10/2024,CUST-00982,Arjun Rao,Consumer,SKU-021,Notebook Set,Office Supplies,Central,Bhopal,5,14.21,71.05,0.0%,0.00,71.05,5.00,25.05,46.00,Credit Card,Delivered,Mobile App
ORD-107294,01/09/2025,CUST-02563,Riya Saxena,Consumer,SKU-007,Desk Lamp,Home & Kitchen,North,Delhi,3,44.03,132.09,0.0%,0.00,132.09,23.00,71.37,60.72,Credit Card,Delivered,Marketplace
ORD-107295,30/09/2024,CUST-01955,Rohan Gupta,Consumer,SKU-022,Gel Pen Pack,Office Supplies,North,Delhi,2,11.27,22.54,0.0%,0.00,22.54,4.00,8.03,14.51,Net Banking,Shipped,Website
ORD-107296,22/08/2024,CUST-01118,Kavya Rao,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Bengaluru,4,11.51,46.04,5.0%,2.30,43.74,4.00,16.41,27.33,Net Banking,Delivered,Website
ORD-107297,01/05/2025,CUST-02436,Priya Verma,Consumer,SKU-015,Wrist Watch,Fashion,West,Ahmedabad,5,89.75,448.75,0.0%,0.00,448.75,54.00,277.41,171.34,Cash On Delivery,Shipped,Website
ORD-107298,04/02/2024,CUST-00785,Aarav Jain,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,South,Chennai,1,69.27,69.27,5.0%,3.46,65.81,41.00,40.79,25.02,Credit Card,Returned,Marketplace
ORD-107299,22/02/2025,CUST-01232,Diya Rao,Corporate,SKU-011,Cotton T-Shirt,Fashion,South,Bengaluru,4,19.70,78.80,5.0%,3.94,74.86,7.00,27.51,47.35,Wallet,Delivered,Mobile App
ORD-107300,12/10/2024,CUST-01816,Aarav Jain,Corporate,SKU-025,Stapler,Office Supplies,Central,Bhopal,5,13.26,66.30,0.0%,0.00,66.30,6.00,29.08,37.22,Upi,Delivered,Website
ORD-107301,28/03/2023,CUST-00640,Ananya Gupta,Consumer,SKU-012,Slim Fit Jeans,Fashion,East,Kolkata,5,46.47,232.35,0.0%,0.00,232.35,22.00,108.08,124.27,Debit Card,Delivered,Mobile App
ORD-107302,14/01/2023,CUST-01673,Riya Mehta,Corporate,SKU-002,Bluetooth Speaker,Electronics,South,Bengaluru,1,46.02,46.02,0.0%,0.00,46.02,28.00,26.98,0.00,Cash On Delivery,Cancelled,Marketplace
ORD-107303,21/12/2024,CUST-00363,Priya Singh,Home Office,SKU-006,Insulated Bottle,Home & Kitchen,East,Kolkata,7,24.20,169.40,0.0%,0.00,169.40,11.00,77.60,91.80,Debit Card,Delivered,Mobile App
ORD-107304,19/03/2023,CUST-00423,Rohan Nair,Home Office,SKU-008,Storage Basket,Home & Kitchen,North,Jaipur,4,29.63,118.52,0.0%,0.00,118.52,16.00,65.11,0.00,Cash On Delivery,Cancelled,Website
ORD-107305,06/09/2024,CUST-02211,Kavya Patel,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Chennai,2,11.23,22.46,10.0%,2.25,20.21,4.00,8.22,11.99,Net Banking,Returned,Marketplace
ORD-107306,05/06/2023,CUST-01303,Saanvi Verma,Consumer,SKU-011,Cotton T-Shirt,Fashion,South,Chennai,3,18.44,55.32,0.0%,0.00,55.32,7.00,21.56,33.76,Credit Card,Processing,Marketplace
ORD-107307,03/04/2024,CUST-02366,Ishaan Rao,Consumer,SKU-024,Printer Paper Box,Office Supplies,North,Chandigarh,2,27.69,55.38,10.0%,5.54,49.84,15.00,29.97,19.87,Cash On Delivery,Shipped,Marketplace
ORD-107308,04/07/2023,CUST-01052,Aadhya Jain,Consumer,SKU-003,USB-C Hub,Electronics,West,MUMBAI,5,40.11,200.55,10.0%,20.06,180.49,21.00,102.60,77.89,Debit Card,Delivered,Marketplace
ORD-107309,12/12/2023,CUST-02566,Ishaan Saxena,Consumer,SKU-001,Wireless Mouse,Electronics,East,Kolkata,4,21.83,87.32,0.0%,0.00,87.32,12.00,46.71,40.61,Credit Card,Delivered,Marketplace
ORD-107310,13/10/2023,CUST-02230,Aadhya Reddy,Consumer,SKU-015,Wrist Watch,Fashion,East,Kolkata,1,93.28,93.28,0.0%,0.00,93.28,54.00,55.63,37.65,Net Banking,Delivered,Website
ORD-107311,28/07/2025,CUST-01404,Priya Sharma,Consumer,SKU-016,Face Cleanser,Beauty,North,Jaipur,2,17.11,34.22,0.0%,0.00,34.22,8.00,15.67,18.55,Debit Card,Delivered,Marketplace
ORD-107312,08/03/2023,CUST-02494,Aadhya Kapoor,Home Office,SKU-020,Body Lotion,Beauty,South,Chennai,4,16.15,64.60,0.0%,0.00,64.60,7.00,27.58,37.02,Upi,Delivered,Mobile App
ORD-107313,04/05/2025,CUST-00825,Kavya Kapoor,Consumer,SKU-021,Notebook Set,Office Supplies,East,Kolkata,4,13.94,55.76,20.0%,11.15,44.61,5.00,19.59,25.02,Credit Card,Delivered,Mobile App
ORD-107314,08/02/2023,CUST-02544,Kabir Das,Home Office,SKU-011,Cotton T-Shirt,Fashion,West,Pune,2,18.29,36.58,20.0%,7.32,29.26,7.00,13.95,15.31,Debit Card,Delivered,Marketplace
ORD-107315,13/09/2023,CUST-01477,Ananya Khan,Corporate,SKU-014,Canvas Backpack,Fashion,East,Bhubaneswar,4,50.84,203.36,10.0%,20.34,183.02,27.00,108.30,74.72,Upi,Delivered,Marketplace
ORD-107316,26/11/2024,CUST-02088,Riya Nair,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,South,Bengaluru,2,58.19,116.38,5.0%,5.82,110.56,31.00,60.03,50.53,Upi,Processing,Mobile App
ORD-107317,20/01/2025,CUST-00012,Rohan Singh,Consumer,SKU-011,Cotton T-Shirt,Fashion,North,Jaipur,6,19.12,114.72,0.0%,0.00,114.72,7.00,43.25,71.47,Credit Card,Processing,Mobile App
ORD-107318,27/08/2024,CUST-02138,Vivaan Gupta,Consumer,SKU-021,Notebook Set,Office Supplies,North,Jaipur,2,14.35,28.70,5.0%,1.44,27.26,5.00,10.17,17.09,Debit Card,Delivered,Mobile App
ORD-107319,20/06/2023,CUST-02189,Kabir Jain,Corporate,SKU-020,Body Lotion,Beauty,East,Kolkata,1,16.75,16.75,0.0%,0.00,16.75,7.00,6.92,9.83,Net Banking,Delivered,Mobile App
ORD-107320,22/06/2025,CUST-01761,Rohan Das,Corporate,SKU-006,Insulated Bottle,Home & Kitchen,East,Kolkata,3,23.38,70.14,20.0%,14.03,56.11,11.00,32.00,0.00,Cash On Delivery,Cancelled,Mobile App
ORD-107321,25/05/2024,CUST-01785,Saanvi Patel,Corporate,SKU-019,Makeup Brush Set,Beauty,West,Ahmedabad,2,35.97,71.94,0.0%,0.00,71.94,17.00,33.32,38.62,Cash On Delivery,Delivered,Mobile App
ORD-107322,17/09/2024,CUST-00713,Vivaan Das,Consumer,SKU-016,Face Cleanser,Beauty,Central,Bhopal,2,17.11,34.22,0.0%,0.00,34.22,8.00,16.28,17.94,Cash On Delivery,Shipped,Website
ORD-107323,13/01/2024,CUST-01930,Aadhya Rao,Corporate,SKU-013,Running Shoes,Fashion,West,Mumbai,5,81.82,409.10,20.0%,81.82,327.28,42.00,210.51,116.77,Cash On Delivery,Delivered,Website
ORD-107324,18/05/2024,CUST-02446,Neha Khan,Consumer,SKU-018,Sunscreen SPF 50,Beauty,West,Mumbai,4,19.82,79.28,0.0%,0.00,79.28,10.00,39.11,0.00,Debit Card,Cancelled,Marketplace
ORD-107325,27/09/2024,CUST-01592,Diya Mishra,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,East,Bhubaneswar,3,23.01,69.03,0.0%,0.00,69.03,11.00,34.17,34.86,Cash On Delivery,Returned,Marketplace
